724699,"BROOMFIELD/JEFFCO [BOULDER - SURFRAD]",CO,-7.0,40.130,-105.240,1689
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/1987,11:00,554,1415,406,1,9,929,1,9,39,1,13,42957,1,9,87966,1,9,8338,1,13,1066,1,18,0,A,7,0,A,7,-2.2,A,7,-14.4,A,7,39,A,7,839,A,7,120,A,7,1.5,A,7,112700,A,7,77777,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,12:00,626,1415,451,1,9,920,1,9,42,1,13,47841,1,9,88628,1,9,8444,1,13,1159,1,18,0,A,7,0,A,7,0.6,A,7,-13.9,A,7,33,A,7,837,A,7,250,A,7,1.5,A,7,112700,A,7,77777,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,13:00,631,1415,472,1,9,957,1,9,42,1,13,49961,1,9,92292,1,9,8598,1,13,1162,1,18,0,A,7,0,A,7,2.2,A,7,-13.3,A,7,31,A,7,836,A,7,280,A,7,1.5,A,7,96600,A,7,77777,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,14:00,569,1415,328,1,13,540,1,9,110,1,13,33852,1,13,50931,1,9,13262,1,13,2116,1,21,7,A,7,4,A,7,2.8,A,7,-12.8,A,7,31,A,7,835,A,7,300,A,7,1.5,A,7,96600,A,7,7620,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,15:00,445,1415,228,1,13,266,1,9,144,1,13,23842,1,13,24372,1,9,16144,1,13,3011,1,21,9,A,7,5,A,7,2.8,A,7,-12.8,A,7,31,A,7,835,A,7,350,A,7,3.1,A,7,80500,A,7,7620,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,16:00,266,1415,91,1,13,141,1,9,64,1,13,9623,1,13,10263,1,9,7682,1,13,1199,1,21,9,A,7,7,A,7,1.7,A,7,-12.8,A,7,34,A,7,834,A,7,30,A,7,2.1,A,7,80500,A,7,7620,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,17:00,59,1049,30,1,13,86,1,9,22,1,13,2888,1,13,2842,1,9,2714,1,13,394,1,21,10,A,7,4,A,7,0.0,A,7,-12.2,A,7,40,A,7,834,A,7,10,A,7,1.5,A,7,40200,A,7,77777,A,7,0.3,E,8,0.030,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,4,A,7,-2.8,A,7,-10.6,A,7,56,A,7,833,A,7,130,A,7,1.5,A,7,32200,A,7,77777,A,7,0.3,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,4,A,7,-3.3,A,7,-11.1,A,7,55,A,7,833,A,7,0,A,7,0.0,A,7,24100,A,7,77777,A,7,0.3,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,4,A,7,-4.4,A,7,-10.6,A,7,63,A,7,831,A,7,150,A,7,1.5,A,7,24100,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,5,A,7,-3.9,A,7,-10.0,A,7,63,A,7,830,A,7,0,A,7,0.0,A,7,24100,A,7,6100,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,-3.9,A,7,-9.4,A,7,66,A,7,829,A,7,210,A,7,1.5,A,7,24100,A,7,6100,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,8,A,7,-3.3,A,7,-7.8,A,7,72,A,7,829,A,7,30,A,7,1.5,A,7,24100,A,7,3050,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/01/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,-3.3,A,7,-8.9,A,7,66,A,7,828,A,7,330,A,7,2.1,A,7,24100,A,7,3050,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,-3.9,A,7,-8.3,A,7,72,A,7,828,A,7,140,A,7,2.1,A,7,32200,A,7,2900,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,-3.3,A,7,-10.0,A,7,60,A,7,827,A,7,110,A,7,1.5,A,7,32200,A,7,6100,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-3.9,A,7,-9.4,A,7,66,A,7,826,A,7,240,A,7,1.5,A,7,32200,A,7,6100,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,-2.8,A,7,-9.4,A,7,61,A,7,825,A,7,90,A,7,2.6,A,7,32200,A,7,2900,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,8,A,7,-2.8,A,7,-8.9,A,7,63,A,7,825,A,7,190,A,7,2.1,A,7,32200,A,7,2590,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,-3.9,A,7,-8.9,A,7,69,A,7,826,A,7,160,A,7,1.5,A,7,32200,A,7,2590,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,A,7,-2.8,A,7,-8.3,A,7,66,A,7,826,A,7,360,A,7,5.2,A,7,32200,A,7,2590,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,08:00,37,814,12,1,13,0,1,9,12,1,13,14,1,13,0,1,9,14,1,13,43,1,21,10,A,7,9,A,7,-4.4,A,7,-8.3,A,7,75,A,7,826,A,7,200,A,7,2.1,A,7,80500,A,7,4270,A,7,0.6,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,09:00,235,1415,74,1,13,47,1,9,66,1,13,81,1,13,36,1,9,75,1,13,158,1,21,10,A,7,9,A,7,-2.2,A,7,-7.8,A,7,66,A,7,827,A,7,50,A,7,1.5,A,7,80500,A,7,3350,A,7,0.6,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,10:00,421,1415,142,1,9,11,1,9,139,1,13,157,1,9,7,1,9,154,1,13,456,1,18,10,A,7,10,A,7,1.1,A,7,-10.0,A,7,44,A,7,827,A,7,80,A,7,2.6,A,7,80500,A,7,2290,A,7,0.6,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,11:00,555,1415,140,1,9,32,1,9,128,1,13,155,1,9,31,1,9,143,1,13,373,1,18,10,A,7,10,A,7,3.3,A,7,-6.7,A,7,48,A,7,828,A,7,330,A,7,2.1,A,7,80500,A,7,3050,A,7,0.6,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,12:00,628,1415,384,1,13,353,1,9,226,1,13,401,1,13,356,1,9,243,1,13,517,1,21,10,A,7,7,A,7,3.3,A,7,-6.1,A,7,50,A,7,828,A,7,340,A,7,2.1,A,7,96600,A,7,3660,A,7,0.7,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,13:00,633,1415,202,1,9,5,1,9,200,1,13,227,1,9,4,1,9,225,1,13,740,1,18,10,A,7,10,A,7,3.9,A,7,-5.6,A,7,51,A,7,829,A,7,10,A,7,2.6,A,7,72400,A,7,1980,A,7,0.7,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,14:00,572,1415,155,1,9,10,1,9,151,1,13,176,1,9,7,1,9,173,1,13,580,1,18,10,A,7,10,A,7,3.9,A,7,-5.0,A,7,53,A,7,829,A,7,300,A,7,2.6,A,7,72400,A,7,1980,A,7,0.7,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,15:00,448,1415,143,1,9,8,1,9,140,1,13,158,1,9,6,1,9,156,1,13,477,1,18,10,A,7,10,A,7,4.4,A,7,-5.0,A,7,51,A,7,831,A,7,350,A,7,3.1,A,7,64400,A,7,1520,A,7,0.7,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,16:00,269,1415,84,1,13,1,1,9,84,1,13,92,1,13,0,1,9,92,1,13,262,1,21,10,A,7,10,A,7,4.4,A,7,-3.9,A,7,55,A,7,832,A,7,360,A,7,5.7,A,7,64400,A,7,1250,A,7,0.7,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,17:00,62,1073,27,1,13,3,1,9,26,1,13,29,1,13,0,1,9,29,1,13,79,1,21,10,A,7,10,A,7,3.9,A,7,-3.9,A,7,57,A,7,834,A,7,10,A,7,5.2,A,7,64400,A,7,1040,A,7,0.7,E,8,0.021,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,2.2,A,7,-2.8,A,7,70,A,7,836,A,7,30,A,7,7.7,A,7,11300,A,7,490,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,7,A,7,0.6,A,7,-2.8,A,7,79,A,7,837,A,7,30,A,7,5.2,A,7,24100,A,7,940,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,1.1,A,7,-4.4,A,7,67,A,7,839,A,7,360,A,7,4.1,A,7,24100,A,7,1220,A,7,0.6,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,A,7,0.0,A,7,-5.0,A,7,69,A,7,839,A,7,240,A,7,2.1,A,7,24100,A,7,1220,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,2,A,7,0.0,A,7,-5.6,A,7,67,A,7,839,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-1.7,A,7,-5.6,A,7,75,A,7,840,A,7,0,A,7,0.0,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/02/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,1,A,7,-2.8,A,7,-5.0,A,7,85,A,7,840,A,7,200,A,7,2.6,A,7,32200,A,7,77777,A,7,0.3,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-3.3,A,7,-5.6,A,7,85,A,7,841,A,7,190,A,7,3.1,A,7,32200,A,7,77777,A,7,0.3,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-5.0,A,7,-6.7,A,7,88,A,7,841,A,7,150,A,7,2.6,A,7,32200,A,7,77777,A,7,0.3,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-5.0,A,7,-6.7,A,7,88,A,7,841,A,7,150,A,7,2.1,A,7,32200,A,7,77777,A,7,0.2,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-5.6,A,7,-7.8,A,7,85,A,7,840,A,7,140,A,7,2.1,A,7,32200,A,7,77777,A,7,0.2,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-6.7,A,7,-9.4,A,7,81,A,7,840,A,7,160,A,7,2.1,A,7,32200,A,7,77777,A,7,0.1,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,A,7,-7.2,A,7,-10.6,A,7,77,A,7,840,A,7,160,A,7,2.6,A,7,32200,A,7,77777,A,7,0.1,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,A,7,0,A,7,-6.1,A,7,-11.7,A,7,65,A,7,840,A,7,180,A,7,2.1,A,7,96600,A,7,77777,A,7,0.2,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,08:00,37,814,25,1,13,93,1,9,16,1,13,22,1,13,31,1,9,20,1,13,28,1,21,7,A,7,0,A,7,-5.0,A,7,-11.7,A,7,60,A,7,840,A,7,170,A,7,4.1,A,7,96600,A,7,77777,A,7,0.2,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,09:00,235,1415,108,1,13,321,1,9,54,1,13,112,1,13,220,1,9,75,1,13,98,1,21,7,A,7,2,A,7,-2.2,A,7,-11.7,A,7,49,A,7,840,A,7,190,A,7,5.2,A,7,96600,A,7,77777,A,7,0.2,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,10:00,422,1415,253,1,13,666,1,9,52,1,13,261,1,13,595,1,9,82,1,13,105,1,21,5,A,7,3,A,7,1.1,A,7,-12.2,A,7,37,A,7,840,A,7,180,A,7,4.1,A,7,112700,A,7,77777,A,7,0.3,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,11:00,556,1415,378,1,9,740,1,9,84,1,13,395,1,9,703,1,9,117,1,13,168,1,18,3,A,7,2,A,7,3.9,A,7,-12.8,A,7,29,A,7,840,A,7,180,A,7,3.6,A,7,112700,A,7,77777,A,7,0.3,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,12:00,629,1415,386,1,9,513,1,9,156,1,13,404,1,9,503,1,9,179,1,13,316,1,18,6,A,7,2,A,7,6.7,A,7,-13.3,A,7,23,A,7,838,A,7,170,A,7,5.7,A,7,112700,A,7,77777,A,7,0.3,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,13:00,636,1415,416,1,9,669,1,9,114,1,13,432,1,9,647,1,9,141,1,13,230,1,18,7,A,7,2,A,7,8.9,A,7,-14.4,A,7,18,A,7,837,A,7,190,A,7,5.2,A,7,96600,A,7,77777,A,7,0.4,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,14:00,575,1415,367,1,13,594,1,9,124,1,13,375,1,13,558,1,9,147,1,13,234,1,21,9,A,7,3,A,7,10.0,A,7,-15.6,A,7,15,A,7,836,A,7,150,A,7,6.2,A,7,96600,A,7,77777,A,7,0.4,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,15:00,451,1415,205,1,13,322,1,9,102,1,13,215,1,13,291,1,9,122,1,13,191,1,21,8,A,7,4,A,7,10.6,A,7,-15.0,A,7,15,A,7,835,A,7,180,A,7,4.1,A,7,96600,A,7,77777,A,7,0.4,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,16:00,273,1415,105,1,13,176,1,9,71,1,13,111,1,13,130,1,9,86,1,13,135,1,21,10,A,7,6,A,7,8.9,A,7,-12.2,A,7,21,A,7,835,A,7,160,A,7,2.6,A,7,96600,A,7,7620,A,7,0.5,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,17:00,64,1073,25,1,13,9,1,9,24,1,13,27,1,13,5,1,9,27,1,13,56,1,21,9,A,7,5,A,7,6.7,A,7,-10.0,A,7,30,A,7,835,A,7,160,A,7,4.1,A,7,96600,A,7,7620,A,7,0.5,E,8,0.053,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,5,A,7,5.0,A,7,-10.0,A,7,33,A,7,835,A,7,170,A,7,4.6,A,7,32200,A,7,7620,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,3,A,7,3.3,A,7,-9.4,A,7,39,A,7,834,A,7,180,A,7,2.1,A,7,32200,A,7,77777,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,5,A,7,3.9,A,7,-9.4,A,7,38,A,7,834,A,7,160,A,7,2.6,A,7,32200,A,7,7620,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,A,7,5,A,7,2.8,A,7,-9.4,A,7,41,A,7,833,A,7,160,A,7,3.1,A,7,32200,A,7,7620,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,2,A,7,2.2,A,7,-8.9,A,7,44,A,7,833,A,7,220,A,7,1.5,A,7,32200,A,7,77777,A,7,0.5,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,0,A,7,1.7,A,7,-8.9,A,7,46,A,7,832,A,7,210,A,7,1.5,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/03/1987,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,0,A,7,-0.6,A,7,-8.9,A,7,54,A,7,832,A,7,270,A,7,1.5,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1987,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,6,A,7,3,A,7,-1.1,A,7,-8.3,A,7,58,A,7,831,A,7,160,A,7,3.1,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1987,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,3,A,7,-1.1,A,7,-7.8,A,7,61,A,7,831,A,7,150,A,7,3.6,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1987,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,A,7,2,A,7,1.1,A,7,-9.4,A,7,46,A,7,831,A,7,270,A,7,3.1,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
01/04/1987,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,A,7,2,A,7,0.6,A,7,-9.4,A,7,48,A,7,831,A,7,230,A,7,2.6,A,7,32200,A,7,77777,A,7,0.4,E,8,0.034,F,8,-9900.000,?,0,-9900,-9900,?,0
